Index,Calendar_year,Carbon_year,Carbon_error
8047,8047,7310.8,3.4
8048,8048,7312.2,3.4
8049,8049,7313.6,3.4
8050,8050,7315.0,3.4
8051,8051,7316.0,3.4
8052,8052,7317.0,3.4
8053,8053,7318.0,3.4
8054,8054,7319.0,3.4
8055,8055,7320.0,3.4
8056,8056,7320.4,3.44
8057,8057,7320.8,3.48
8058,8058,7321.2,3.52
8059,8059,7321.6,3.56
8060,8060,7322.0,3.6
8061,8061,7322.2,3.62
8062,8062,7322.4,3.64
8063,8063,7322.6,3.66
8064,8064,7322.8,3.68
8065,8065,7323.0,3.7
8066,8066,7322.6,3.7
8067,8067,7322.2,3.7
8068,8068,7321.8,3.7
8069,8069,7321.4,3.7
8070,8070,7321.0,3.7
8071,8071,7320.4,3.66
8072,8072,7319.8,3.62
8073,8073,7319.2,3.58
8074,8074,7318.6,3.54
8075,8075,7318.0,3.5
8076,8076,7317.0,3.44
8077,8077,7316.0,3.38
8078,8078,7315.0,3.3200000000000003
8079,8079,7314.0,3.2600000000000002
8080,8080,7313.0,3.2
8081,8081,7312.0,3.16
8082,8082,7311.0,3.12
8083,8083,7310.0,3.08
8084,8084,7309.0,3.04
8085,8085,7308.0,3.0
8086,8086,7307.0,3.0
8087,8087,7306.0,3.0
8088,8088,7305.0,3.0
8089,8089,7304.0,3.0
8090,8090,7303.0,3.0
8091,8091,7302.0,3.04
8092,8092,7301.0,3.08
8093,8093,7300.0,3.12
8094,8094,7299.0,3.16
8095,8095,7298.0,3.2
8096,8096,7297.4,3.24
8097,8097,7296.8,3.2800000000000002
8098,8098,7296.2,3.32
8099,8099,7295.6,3.36
8100,8100,7295.0,3.4
8101,8101,7294.6,3.4
8102,8102,7294.2,3.4
8103,8103,7293.8,3.4
8104,8104,7293.4,3.4
8105,8105,7293.0,3.4
8106,8106,7293.0,3.36
8107,8107,7293.0,3.32
8108,8108,7293.0,3.2800000000000002
8109,8109,7293.0,3.24
8110,8110,7293.0,3.2
8111,8111,7293.6,3.14
8112,8112,7294.2,3.08
8113,8113,7294.8,3.02
8114,8114,7295.4,2.96
8115,8115,7296.0,2.9
8116,8116,7296.6,2.9
8117,8117,7297.2,2.9
8118,8118,7297.8,2.9
8119,8119,7298.4,2.9
8120,8120,7299.0,2.9
8121,8121,7299.4,2.9
8122,8122,7299.8,2.9
8123,8123,7300.2,2.9
8124,8124,7300.6,2.9
8125,8125,7301.0,2.9
8126,8126,7301.0,2.86
8127,8127,7301.0,2.82
8128,8128,7301.0,2.7800000000000002
8129,8129,7301.0,2.74
8130,8130,7301.0,2.7
8131,8131,7300.6,2.68
8132,8132,7300.2,2.66
8133,8133,7299.8,2.64
8134,8134,7299.4,2.62
8135,8135,7299.0,2.6
8136,8136,7298.2,2.62
8137,8137,7297.4,2.64
8138,8138,7296.6,2.66
8139,8139,7295.8,2.68
8140,8140,7295.0,2.7
8141,8141,7294.2,2.72
8142,8142,7293.4,2.74
8143,8143,7292.6,2.76
8144,8144,7291.8,2.78
8145,8145,7291.0,2.8
8146,8146,7290.4,2.78
8147,8147,7289.8,2.76
8148,8148,7289.2,2.74
8149,8149,7288.6,2.72
8150,8150,7288.0,2.7
8151,8151,7287.8,2.7
8152,8152,7287.6,2.7
8153,8153,7287.4,2.7
8154,8154,7287.2,2.7
8155,8155,7287.0,2.7
8156,8156,7288.0,2.74
8157,8157,7289.0,2.7800000000000002
8158,8158,7290.0,2.82
8159,8159,7291.0,2.86
8160,8160,7292.0,2.9
8161,8161,7294.0,2.92
8162,8162,7296.0,2.94
8163,8163,7298.0,2.96
8164,8164,7300.0,2.98
8165,8165,7302.0,3.0
8166,8166,7305.4,2.98
8167,8167,7308.8,2.96
8168,8168,7312.2,2.94
8169,8169,7315.6,2.92
8170,8170,7319.0,2.9
8171,8171,7323.6,2.88
8172,8172,7328.2,2.86
8173,8173,7332.8,2.84
8174,8174,7337.4,2.82
8175,8175,7342.0,2.8
8176,8176,7346.8,2.8
8177,8177,7351.6,2.8
8178,8178,7356.4,2.8
8179,8179,7361.2,2.8
8180,8180,7366.0,2.8
8181,8181,7370.4,2.84
8182,8182,7374.8,2.88
8183,8183,7379.2,2.92
8184,8184,7383.6,2.96
8185,8185,7388.0,3.0
8186,8186,7391.8,3.02
8187,8187,7395.6,3.04
8188,8188,7399.4,3.06
8189,8189,7403.2,3.08
8190,8190,7407.0,3.1
8191,8191,7409.4,3.06
8192,8192,7411.8,3.02
8193,8193,7414.2,2.98
8194,8194,7416.6,2.94
8195,8195,7419.0,2.9
8196,8196,7420.6,2.88
8197,8197,7422.2,2.86
8198,8198,7423.8,2.84
8199,8199,7425.4,2.82
8200,8200,7427.0,2.8
8201,8201,7428.2,2.82
8202,8202,7429.4,2.84
8203,8203,7430.6,2.86
8204,8204,7431.8,2.88
8205,8205,7433.0,2.9
8206,8206,7434.2,2.92
8207,8207,7435.4,2.94
8208,8208,7436.6,2.96
8209,8209,7437.8,2.98
8210,8210,7439.0,3.0
8211,8211,7440.6,2.96
8212,8212,7442.2,2.92
8213,8213,7443.8,2.88
8214,8214,7445.4,2.84
8215,8215,7447.0,2.8
8216,8216,7448.8,2.8
8217,8217,7450.6,2.8
8218,8218,7452.4,2.8
8219,8219,7454.2,2.8
8220,8220,7456.0,2.8
8221,8221,7457.6,2.86
8222,8222,7459.2,2.92
8223,8223,7460.8,2.98
8224,8224,7462.4,3.04
8225,8225,7464.0,3.1
8226,8226,7464.6,3.12
8227,8227,7465.2,3.14
8228,8228,7465.8,3.16
8229,8229,7466.4,3.18
8230,8230,7467.0,3.2
8231,8231,7466.2,3.12
8232,8232,7465.4,3.04
8233,8233,7464.6,2.96
8234,8234,7463.8,2.88
8235,8235,7463.0,2.8
8236,8236,7461.8,2.8
8237,8237,7460.6,2.8
8238,8238,7459.4,2.8
8239,8239,7458.2,2.8
8240,8240,7457.0,2.8
8241,8241,7456.0,2.82
8242,8242,7455.0,2.84
8243,8243,7454.0,2.86
8244,8244,7453.0,2.88
8245,8245,7452.0,2.9
8246,8246,7451.4,2.86
8247,8247,7450.8,2.82
8248,8248,7450.2,2.7800000000000002
8249,8249,7449.6,2.74
8250,8250,7449.0,2.7
8251,8251,7448.6,2.68
8252,8252,7448.2,2.66
8253,8253,7447.8,2.64
8254,8254,7447.4,2.62
8255,8255,7447.0,2.6
8256,8256,7445.6,2.62
8257,8257,7444.2,2.64
8258,8258,7442.8,2.66
8259,8259,7441.4,2.68
8260,8260,7440.0,2.7
8261,8261,7437.6,2.68
8262,8262,7435.2,2.66
8263,8263,7432.8,2.64
8264,8264,7430.4,2.62
8265,8265,7428.0,2.6
8266,8266,7425.8,2.62
8267,8267,7423.6,2.64
8268,8268,7421.4,2.66
8269,8269,7419.2,2.68
8270,8270,7417.0,2.7
8271,8271,7416.4,2.7
8272,8272,7415.8,2.7
8273,8273,7415.2,2.7
8274,8274,7414.6,2.7
8275,8275,7414.0,2.7
8276,8276,7415.2,2.7
8277,8277,7416.4,2.7
8278,8278,7417.6,2.7
8279,8279,7418.8,2.7
8280,8280,7420.0,2.7
8281,8281,7422.0,2.72
8282,8282,7424.0,2.74
8283,8283,7426.0,2.76
8284,8284,7428.0,2.78
8285,8285,7430.0,2.8
8286,8286,7431.2,2.78
8287,8287,7432.4,2.76
8288,8288,7433.6,2.74
8289,8289,7434.8,2.72
8290,8290,7436.0,2.7
8291,8291,7436.0,2.7
8292,8292,7436.0,2.7
8293,8293,7436.0,2.7
8294,8294,7436.0,2.7
8295,8295,7436.0,2.7
8296,8296,7436.0,2.7
8297,8297,7436.0,2.7
8298,8298,7436.0,2.7
8299,8299,7436.0,2.7
8300,8300,7436.0,2.7
8301,8301,7436.4,2.74
8302,8302,7436.8,2.7800000000000002
8303,8303,7437.2,2.82
8304,8304,7437.6,2.86
8305,8305,7438.0,2.9
8306,8306,7438.6,2.88
8307,8307,7439.2,2.86
8308,8308,7439.8,2.84
8309,8309,7440.4,2.82
8310,8310,7441.0,2.8
8311,8311,7441.8,2.76
8312,8312,7442.6,2.7199999999999998
8313,8313,7443.4,2.68
8314,8314,7444.2,2.64
8315,8315,7445.0,2.6
8316,8316,7446.6,2.6
8317,8317,7448.2,2.6
8318,8318,7449.8,2.6
8319,8319,7451.4,2.6
8320,8320,7453.0,2.6
8321,8321,7455.0,2.58
8322,8322,7457.0,2.56
8323,8323,7459.0,2.54
8324,8324,7461.0,2.52
8325,8325,7463.0,2.5
8326,8326,7465.2,2.5
8327,8327,7467.4,2.5
8328,8328,7469.6,2.5
8329,8329,7471.8,2.5
8330,8330,7474.0,2.5
8331,8331,7475.0,2.48
8332,8332,7476.0,2.46
8333,8333,7477.0,2.44
8334,8334,7478.0,2.42
8335,8335,7479.0,2.4
8336,8336,7480.4,2.4
8337,8337,7481.8,2.4
8338,8338,7483.2,2.4
8339,8339,7484.6,2.4
8340,8340,7486.0,2.4
8341,8341,7489.2,2.42
8342,8342,7492.4,2.44
8343,8343,7495.6,2.46
8344,8344,7498.8,2.48
8345,8345,7502.0,2.5
8346,8346,7504.4,2.48
8347,8347,7506.8,2.46
8348,8348,7509.2,2.44
8349,8349,7511.6,2.42
8350,8350,7514.0,2.4
8351,8351,7514.0,2.4
8352,8352,7514.0,2.4
8353,8353,7514.0,2.4
8354,8354,7514.0,2.4
8355,8355,7514.0,2.4
8356,8356,7514.2,2.4
8357,8357,7514.4,2.4
8358,8358,7514.6,2.4
8359,8359,7514.8,2.4
8360,8360,7515.0,2.4
8361,8361,7516.8,2.42
8362,8362,7518.6,2.44
8363,8363,7520.4,2.46
8364,8364,7522.2,2.48
8365,8365,7524.0,2.5
8366,8366,7526.8,2.54
8367,8367,7529.6,2.58
8368,8368,7532.4,2.62
8369,8369,7535.2,2.66
8370,8370,7538.0,2.7
8371,8371,7540.8,2.7
8372,8372,7543.6,2.7
8373,8373,7546.4,2.7
8374,8374,7549.2,2.7
8375,8375,7552.0,2.7
8376,8376,7554.8,2.72
8377,8377,7557.6,2.74
8378,8378,7560.4,2.76
8379,8379,7563.2,2.78
8380,8380,7566.0,2.8
8381,8381,7569.2,2.76
8382,8382,7572.4,2.7199999999999998
8383,8383,7575.6,2.68
8384,8384,7578.8,2.64
8385,8385,7582.0,2.6
8386,8386,7584.8,2.6
8387,8387,7587.6,2.6
8388,8388,7590.4,2.6
8389,8389,7593.2,2.6
8390,8390,7596.0,2.6
8391,8391,7597.2,2.6
8392,8392,7598.4,2.6
8393,8393,7599.6,2.6
8394,8394,7600.8,2.6
8395,8395,7602.0,2.6
8396,8396,7602.6,2.6
8397,8397,7603.2,2.6
8398,8398,7603.8,2.6
8399,8399,7604.4,2.6
8400,8400,7605.0,2.6
8401,8401,7607.0,2.6
8402,8402,7609.0,2.6
8403,8403,7611.0,2.6
8404,8404,7613.0,2.6
8405,8405,7615.0,2.6
8406,8406,7617.8,2.62
8407,8407,7620.6,2.64
8408,8408,7623.4,2.66
8409,8409,7626.2,2.68
8410,8410,7629.0,2.7
8411,8411,7632.0,2.68
8412,8412,7635.0,2.66
8413,8413,7638.0,2.64
8414,8414,7641.0,2.62
8415,8415,7644.0,2.6
8416,8416,7647.2,2.6
8417,8417,7650.4,2.6
8418,8418,7653.6,2.6
8419,8419,7656.8,2.6
8420,8420,7660.0,2.6
8421,8421,7663.4,2.58
8422,8422,7666.8,2.56
8423,8423,7670.2,2.54
8424,8424,7673.6,2.52
8425,8425,7677.0,2.5
8426,8426,7679.2,2.56
8427,8427,7681.4,2.62
8428,8428,7683.6,2.6799999999999997
8429,8429,7685.8,2.7399999999999998
8430,8430,7688.0,2.8
8431,8431,7688.4,2.8
8432,8432,7688.8,2.8
8433,8433,7689.2,2.8
8434,8434,7689.6,2.8
8435,8435,7690.0,2.8
8436,8436,7689.4,2.82
8437,8437,7688.8,2.84
8438,8438,7688.2,2.86
8439,8439,7687.6,2.88
8440,8440,7687.0,2.9
8441,8441,7687.0,2.9
8442,8442,7687.0,2.9
8443,8443,7687.0,2.9
8444,8444,7687.0,2.9
8445,8445,7687.0,2.9
8446,8446,7688.6,2.86
8447,8447,7690.2,2.82
8448,8448,7691.8,2.7800000000000002
8449,8449,7693.4,2.74
8450,8450,7695.0,2.7
8451,8451,7697.6,2.68
8452,8452,7700.2,2.66
8453,8453,7702.8,2.64
8454,8454,7705.4,2.62
8455,8455,7708.0,2.6
8456,8456,7710.0,2.6
8457,8457,7712.0,2.6
8458,8458,7714.0,2.6
8459,8459,7716.0,2.6
8460,8460,7718.0,2.6
8461,8461,7718.6,2.58
8462,8462,7719.2,2.56
8463,8463,7719.8,2.54
8464,8464,7720.4,2.52
8465,8465,7721.0,2.5
8466,8466,7721.0,2.5
8467,8467,7721.0,2.5
8468,8468,7721.0,2.5
8469,8469,7721.0,2.5
8470,8470,7721.0,2.5
8471,8471,7720.8,2.54
8472,8472,7720.6,2.58
8473,8473,7720.4,2.62
8474,8474,7720.2,2.66
8475,8475,7720.0,2.7
8476,8476,7720.2,2.7
8477,8477,7720.4,2.7
8478,8478,7720.6,2.7
8479,8479,7720.8,2.7
8480,8480,7721.0,2.7
8481,8481,7721.4,2.68
8482,8482,7721.8,2.66
8483,8483,7722.2,2.64
8484,8484,7722.6,2.62
8485,8485,7723.0,2.6
8486,8486,7723.4,2.62
8487,8487,7723.8,2.64
8488,8488,7724.2,2.66
8489,8489,7724.6,2.68
8490,8490,7725.0,2.7
8491,8491,7724.4,2.72
8492,8492,7723.8,2.74
8493,8493,7723.2,2.76
8494,8494,7722.6,2.78
8495,8495,7722.0,2.8
8496,8496,7720.0,2.76
8497,8497,7718.0,2.7199999999999998
8498,8498,7716.0,2.68
8499,8499,7714.0,2.64
8500,8500,7712.0,2.6
8501,8501,7710.2,2.62
8502,8502,7708.4,2.64
8503,8503,7706.6,2.66
8504,8504,7704.8,2.68
8505,8505,7703.0,2.7
8506,8506,7702.8,2.74
8507,8507,7702.6,2.7800000000000002
8508,8508,7702.4,2.82
8509,8509,7702.2,2.86
8510,8510,7702.0,2.9
8511,8511,7704.2,2.88
8512,8512,7706.4,2.86
8513,8513,7708.6,2.84
8514,8514,7710.8,2.82
8515,8515,7713.0,2.8
8516,8516,7715.6,2.78
8517,8517,7718.2,2.76
8518,8518,7720.8,2.74
8519,8519,7723.4,2.72
8520,8520,7726.0,2.7
8521,8521,7727.0,2.68
8522,8522,7728.0,2.66
8523,8523,7729.0,2.64
8524,8524,7730.0,2.62
8525,8525,7731.0,2.6
8526,8526,7730.2,2.6
8527,8527,7729.4,2.6
8528,8528,7728.6,2.6
8529,8529,7727.8,2.6
8530,8530,7727.0,2.6
8531,8531,7726.8,2.64
8532,8532,7726.6,2.68
8533,8533,7726.4,2.7199999999999998
8534,8534,7726.2,2.76
8535,8535,7726.0,2.8
8536,8536,7728.2,2.78
8537,8537,7730.4,2.76
8538,8538,7732.6,2.74
8539,8539,7734.8,2.72
8540,8540,7737.0,2.7
8541,8541,7742.2,2.68
8542,8542,7747.4,2.66
8543,8543,7752.6,2.64
8544,8544,7757.8,2.62
8545,8545,7763.0,2.6
8546,8546,7766.6,2.58
8547,8547,7770.2,2.56
8548,8548,7773.8,2.54
8549,8549,7777.4,2.52
8550,8550,7781.0,2.5
8551,8551,7782.6,2.54
8552,8552,7784.2,2.58
8553,8553,7785.8,2.62
8554,8554,7787.4,2.66
8555,8555,7789.0,2.7
8556,8556,7789.4,2.7
8557,8557,7789.8,2.7
8558,8558,7790.2,2.7
8559,8559,7790.6,2.7
8560,8560,7791.0,2.7
8561,8561,7790.4,2.7
8562,8562,7789.8,2.7
8563,8563,7789.2,2.7
8564,8564,7788.6,2.7
8565,8565,7788.0,2.7
8566,8566,7786.8,2.74
8567,8567,7785.6,2.7800000000000002
8568,8568,7784.4,2.82
8569,8569,7783.2,2.86
8570,8570,7782.0,2.9
8571,8571,7780.6,2.88
8572,8572,7779.2,2.86
8573,8573,7777.8,2.84
8574,8574,7776.4,2.82
8575,8575,7775.0,2.8
8576,8576,7774.2,2.78
8577,8577,7773.4,2.76
8578,8578,7772.6,2.74
8579,8579,7771.8,2.72
8580,8580,7771.0,2.7
8581,8581,7771.8,2.72
8582,8582,7772.6,2.74
8583,8583,7773.4,2.76
8584,8584,7774.2,2.78
8585,8585,7775.0,2.8
8586,8586,7778.8,2.76
8587,8587,7782.6,2.7199999999999998
8588,8588,7786.4,2.68
8589,8589,7790.2,2.64
8590,8590,7794.0,2.6
8591,8591,7799.4,2.62
8592,8592,7804.8,2.64
8593,8593,7810.2,2.66
8594,8594,7815.6,2.68
8595,8595,7821.0,2.7
8596,8596,7826.4,2.7
8597,8597,7831.8,2.7
8598,8598,7837.2,2.7
8599,8599,7842.6,2.7
8600,8600,7848.0,2.7
8601,8601,7851.8,2.7800000000000002
8602,8602,7855.6,2.8600000000000003
8603,8603,7859.4,2.94
8604,8604,7863.2,3.02
8605,8605,7867.0,3.1
8606,8606,7868.2,3.08
8607,8607,7869.4,3.06
8608,8608,7870.6,3.04
8609,8609,7871.8,3.02
8610,8610,7873.0,3.0
8611,8611,7872.0,2.98
8612,8612,7871.0,2.96
8613,8613,7870.0,2.94
8614,8614,7869.0,2.92
8615,8615,7868.0,2.9
8616,8616,7866.2,2.88
8617,8617,7864.4,2.86
8618,8618,7862.6,2.84
8619,8619,7860.8,2.82
8620,8620,7859.0,2.8
8621,8621,7857.6,2.78
8622,8622,7856.2,2.76
8623,8623,7854.8,2.74
8624,8624,7853.4,2.72
8625,8625,7852.0,2.7
8626,8626,7852.4,2.7600000000000002
8627,8627,7852.8,2.8200000000000003
8628,8628,7853.2,2.88
8629,8629,7853.6,2.94
8630,8630,7854.0,3.0
8631,8631,7856.6,2.98
8632,8632,7859.2,2.96
8633,8633,7861.8,2.94
8634,8634,7864.4,2.92
8635,8635,7867.0,2.9
8636,8636,7870.8,2.9
8637,8637,7874.6,2.9
8638,8638,7878.4,2.9
8639,8639,7882.2,2.9
8640,8640,7886.0,2.9
8641,8641,7889.4,2.86
8642,8642,7892.8,2.82
8643,8643,7896.2,2.7800000000000002
8644,8644,7899.6,2.74
8645,8645,7903.0,2.7
8646,8646,7906.0,2.72
8647,8647,7909.0,2.74
8648,8648,7912.0,2.76
8649,8649,7915.0,2.78
8650,8650,7918.0,2.8
8651,8651,7920.2,2.8
8652,8652,7922.4,2.8
8653,8653,7924.6,2.8
8654,8654,7926.8,2.8
8655,8655,7929.0,2.8
8656,8656,7930.0,2.8
8657,8657,7931.0,2.8
8658,8658,7932.0,2.8
8659,8659,7933.0,2.8
8660,8660,7934.0,2.8
8661,8661,7933.0,2.78
8662,8662,7932.0,2.76
8663,8663,7931.0,2.74
8664,8664,7930.0,2.72
8665,8665,7929.0,2.7
8666,8666,7927.0,2.74
8667,8667,7925.0,2.7800000000000002
8668,8668,7923.0,2.82
8669,8669,7921.0,2.86
8670,8670,7919.0,2.9
8671,8671,7917.0,2.9
8672,8672,7915.0,2.9
8673,8673,7913.0,2.9
8674,8674,7911.0,2.9
8675,8675,7909.0,2.9
8676,8676,7907.8,2.9
8677,8677,7906.6,2.9
8678,8678,7905.4,2.9
8679,8679,7904.2,2.9
8680,8680,7903.0,2.9
8681,8681,7902.8,2.88
8682,8682,7902.6,2.86
8683,8683,7902.4,2.84
8684,8684,7902.2,2.82
8685,8685,7902.0,2.8
8686,8686,7902.8,2.78
8687,8687,7903.6,2.76
8688,8688,7904.4,2.74
8689,8689,7905.2,2.72
8690,8690,7906.0,2.7
8691,8691,7907.2,2.72
8692,8692,7908.4,2.74
8693,8693,7909.6,2.76
8694,8694,7910.8,2.78
8695,8695,7912.0,2.8
8696,8696,7913.6,2.76
8697,8697,7915.2,2.7199999999999998
8698,8698,7916.8,2.68
8699,8699,7918.4,2.64
8700,8700,7920.0,2.6
8701,8701,7920.2,2.6
8702,8702,7920.4,2.6
8703,8703,7920.6,2.6
8704,8704,7920.8,2.6
8705,8705,7921.0,2.6
8706,8706,7920.2,2.62
8707,8707,7919.4,2.64
8708,8708,7918.6,2.66
8709,8709,7917.8,2.68
8710,8710,7917.0,2.7
8711,8711,7916.8,2.68
8712,8712,7916.6,2.66
8713,8713,7916.4,2.64
8714,8714,7916.2,2.62
8715,8715,7916.0,2.6
8716,8716,7917.8,2.6
8717,8717,7919.6,2.6
8718,8718,7921.4,2.6
8719,8719,7923.2,2.6
8720,8720,7925.0,2.6
8721,8721,7927.4,2.64
8722,8722,7929.8,2.68
8723,8723,7932.2,2.7199999999999998
8724,8724,7934.6,2.76
8725,8725,7937.0,2.8
8726,8726,7938.4,2.82
8727,8727,7939.8,2.84
8728,8728,7941.2,2.86
8729,8729,7942.6,2.88
8730,8730,7944.0,2.9
8731,8731,7943.4,2.86
8732,8732,7942.8,2.82
8733,8733,7942.2,2.7800000000000002
8734,8734,7941.6,2.74
8735,8735,7941.0,2.7
8736,8736,7939.8,2.74
8737,8737,7938.6,2.7800000000000002
8738,8738,7937.4,2.82
8739,8739,7936.2,2.86
8740,8740,7935.0,2.9
8741,8741,7934.4,2.88
8742,8742,7933.8,2.86
8743,8743,7933.2,2.84
8744,8744,7932.6,2.82
8745,8745,7932.0,2.8
8746,8746,7932.2,2.8
8747,8747,7932.4,2.8
8748,8748,7932.6,2.8
8749,8749,7932.8,2.8
8750,8750,7933.0,2.8
8751,8751,7933.2,2.78
8752,8752,7933.4,2.76
8753,8753,7933.6,2.74
8754,8754,7933.8,2.72
8755,8755,7934.0,2.7
8756,8756,7934.0,2.72
8757,8757,7934.0,2.74
8758,8758,7934.0,2.76
8759,8759,7934.0,2.78
8760,8760,7934.0,2.8
8761,8761,7934.2,2.8
8762,8762,7934.4,2.8
8763,8763,7934.6,2.8
8764,8764,7934.8,2.8
8765,8765,7935.0,2.8
8766,8766,7936.4,2.84
8767,8767,7937.8,2.88
8768,8768,7939.2,2.92
8769,8769,7940.6,2.96
8770,8770,7942.0,3.0
8771,8771,7944.6,2.96
8772,8772,7947.2,2.92
8773,8773,7949.8,2.88
8774,8774,7952.4,2.84
8775,8775,7955.0,2.8
8776,8776,7958.2,2.8
8777,8777,7961.4,2.8
8778,8778,7964.6,2.8
8779,8779,7967.8,2.8
8780,8780,7971.0,2.8
8781,8781,7973.0,2.82
8782,8782,7975.0,2.84
8783,8783,7977.0,2.86
8784,8784,7979.0,2.88
8785,8785,7981.0,2.9
8786,8786,7982.0,2.92
8787,8787,7983.0,2.94
8788,8788,7984.0,2.96
8789,8789,7985.0,2.98
8790,8790,7986.0,3.0
8791,8791,7986.2,3.04
8792,8792,7986.4,3.08
8793,8793,7986.6,3.12
8794,8794,7986.8,3.16
8795,8795,7987.0,3.2
8796,8796,7986.6,3.16
8797,8797,7986.2,3.12
8798,8798,7985.8,3.08
8799,8799,7985.4,3.04
8800,8800,7985.0,3.0
8801,8801,7984.8,3.02
8802,8802,7984.6,3.04
8803,8803,7984.4,3.06
8804,8804,7984.2,3.08
8805,8805,7984.0,3.1
8806,8806,7984.6,3.1
8807,8807,7985.2,3.1
8808,8808,7985.8,3.1
8809,8809,7986.4,3.1
8810,8810,7987.0,3.1
8811,8811,7988.6,3.04
8812,8812,7990.2,2.98
8813,8813,7991.8,2.92
8814,8814,7993.4,2.86
8815,8815,7995.0,2.8
8816,8816,7995.8,2.8
8817,8817,7996.6,2.8
8818,8818,7997.4,2.8
8819,8819,7998.2,2.8
8820,8820,7999.0,2.8
8821,8821,7997.4,2.8
8822,8822,7995.8,2.8
8823,8823,7994.2,2.8
8824,8824,7992.6,2.8
8825,8825,7991.0,2.8
8826,8826,7988.0,2.84
8827,8827,7985.0,2.88
8828,8828,7982.0,2.92
8829,8829,7979.0,2.96
8830,8830,7976.0,3.0
8831,8831,7972.6,2.98
8832,8832,7969.2,2.96
8833,8833,7965.8,2.94
8834,8834,7962.4,2.92
8835,8835,7959.0,2.9
8836,8836,7957.0,2.86
8837,8837,7955.0,2.82
8838,8838,7953.0,2.7800000000000002
8839,8839,7951.0,2.74
8840,8840,7949.0,2.7
8841,8841,7948.6,2.7
8842,8842,7948.2,2.7
8843,8843,7947.8,2.7
8844,8844,7947.4,2.7
8845,8845,7947.0,2.7
8846,8846,7947.6,2.72
8847,8847,7948.2,2.74
8848,8848,7948.8,2.76
8849,8849,7949.4,2.78
8850,8850,7950.0,2.8
8851,8851,7951.4,2.82
8852,8852,7952.8,2.84
8853,8853,7954.2,2.86
8854,8854,7955.6,2.88
8855,8855,7957.0,2.9
8856,8856,7959.2,2.94
8857,8857,7961.4,2.98
8858,8858,7963.6,3.02
8859,8859,7965.8,3.06
8860,8860,7968.0,3.1
8861,8861,7970.8,3.06
8862,8862,7973.6,3.02
8863,8863,7976.4,2.98
8864,8864,7979.2,2.94
8865,8865,7982.0,2.9
8866,8866,7984.2,2.88
8867,8867,7986.4,2.86
8868,8868,7988.6,2.84
8869,8869,7990.8,2.82
8870,8870,7993.0,2.8
8871,8871,7992.6,2.76
8872,8872,7992.2,2.7199999999999998
8873,8873,7991.8,2.68
8874,8874,7991.4,2.64
8875,8875,7991.0,2.6
8876,8876,7989.0,2.64
8877,8877,7987.0,2.68
8878,8878,7985.0,2.7199999999999998
8879,8879,7983.0,2.76
8880,8880,7981.0,2.8
8881,8881,7978.6,2.82
8882,8882,7976.2,2.84
8883,8883,7973.8,2.86
8884,8884,7971.4,2.88
8885,8885,7969.0,2.9
8886,8886,7968.4,2.92
8887,8887,7967.8,2.94
8888,8888,7967.2,2.96
8889,8889,7966.6,2.98
8890,8890,7966.0,3.0
8891,8891,7968.4,2.98
8892,8892,7970.8,2.96
8893,8893,7973.2,2.94
8894,8894,7975.6,2.92
8895,8895,7978.0,2.9
8896,8896,7980.6,2.9
8897,8897,7983.2,2.9
8898,8898,7985.8,2.9
8899,8899,7988.4,2.9
8900,8900,7991.0,2.9
8901,8901,7992.0,2.86
8902,8902,7993.0,2.82
8903,8903,7994.0,2.7800000000000002
8904,8904,7995.0,2.74
8905,8905,7996.0,2.7
8906,8906,7995.2,2.7
8907,8907,7994.4,2.7
8908,8908,7993.6,2.7
8909,8909,7992.8,2.7
8910,8910,7992.0,2.7
8911,8911,7989.4,2.7
8912,8912,7986.8,2.7
8913,8913,7984.2,2.7
8914,8914,7981.6,2.7
8915,8915,7979.0,2.7
8916,8916,7976.0,2.7600000000000002
8917,8917,7973.0,2.8200000000000003
8918,8918,7970.0,2.88
8919,8919,7967.0,2.94
8920,8920,7964.0,3.0
8921,8921,7962.6,3.04
8922,8922,7961.2,3.08
8923,8923,7959.8,3.12
8924,8924,7958.4,3.16
8925,8925,7957.0,3.2
8926,8926,7957.6,3.16
8927,8927,7958.2,3.12
8928,8928,7958.8,3.08
8929,8929,7959.4,3.04
8930,8930,7960.0,3.0
8931,8931,7961.0,3.0
8932,8932,7962.0,3.0
8933,8933,7963.0,3.0
8934,8934,7964.0,3.0
8935,8935,7965.0,3.0
8936,8936,7965.8,2.98
8937,8937,7966.6,2.96
8938,8938,7967.4,2.94
8939,8939,7968.2,2.92
8940,8940,7969.0,2.9
8941,8941,7969.2,2.92
8942,8942,7969.4,2.94
8943,8943,7969.6,2.96
8944,8944,7969.8,2.98
8945,8945,7970.0,3.0
8946,8946,7970.2,2.98
8947,8947,7970.4,2.96
8948,8948,7970.6,2.94
8949,8949,7970.8,2.92
8950,8950,7971.0,2.9
8951,8951,7971.0,2.86
8952,8952,7971.0,2.82
8953,8953,7971.0,2.7800000000000002
8954,8954,7971.0,2.74
8955,8955,7971.0,2.7
8956,8956,7969.6,2.68
8957,8957,7968.2,2.66
8958,8958,7966.8,2.64
8959,8959,7965.4,2.62
8960,8960,7964.0,2.6
8961,8961,7962.8,2.62
8962,8962,7961.6,2.64
8963,8963,7960.4,2.66
8964,8964,7959.2,2.68
8965,8965,7958.0,2.7
8966,8966,7958.6,2.7
