,Calendar_year,Carbon_year,Carbon_error
34112,34112.0,29464.2,59.57999999999993
34113,34113.0,29465.3,59.47000000000007
34114,34114.0,29466.4,59.35999999999986
34115,34115.0,29467.5,59.25
34116,34116.0,29468.6,59.14000000000014
34117,34117.0,29469.7,59.02999999999993
34118,34118.0,29470.8,58.92000000000007
34119,34119.0,29471.9,58.80999999999985
34120,34120.0,29473.0,58.7
34121,34121.0,29474.25,58.575
34122,34122.0,29475.5,58.45
34123,34123.0,29476.75,58.325
34124,34124.0,29478.0,58.2
34125,34125.0,29479.25,58.075
34126,34126.0,29480.5,57.975
34127,34127.0,29481.75,57.9125
34128,34128.0,29483.0,57.85
34129,34129.0,29484.25,57.7875
34130,34130.0,29485.5,57.725
34131,34131.0,29486.75,57.6625
34132,34132.0,29488.0,57.6
34133,34133.0,29489.25,57.5375
34134,34134.0,29490.5,57.475
34135,34135.0,29491.75,57.4125
34136,34136.0,29493.0,57.35
34137,34137.0,29494.25,57.2875
34138,34138.0,29495.5,57.225
34139,34139.0,29496.75,57.1625
34140,34140.0,29498.0,57.1
34141,34141.0,29499.25,57.0375
34142,34142.0,29500.5,57.025
34143,34143.0,29501.75,57.0875
34144,34144.0,29503.0,57.15
34145,34145.0,29504.25,57.2125
34146,34146.0,29505.5,57.275
34147,34147.0,29506.75,57.3375
34148,34148.0,29508.0,57.4
34149,34149.0,29509.25,57.4625
34150,34150.0,29510.5,57.525
34151,34151.0,29511.75,57.5875
34152,34152.0,29513.0,57.65
34153,34153.0,29514.25,57.7125
34154,34154.0,29515.5,57.775
34155,34155.0,29516.75,57.8375
34156,34156.0,29518.0,57.9
34157,34157.0,29519.25,57.9625
34158,34158.0,29520.5,58.0
34159,34159.0,29521.75,58.0
34160,34160.0,29523.0,58.0
34161,34161.0,29524.35,58.0
34162,34162.0,29525.7,58.0
34163,34163.0,29527.05,58.0
34164,34164.0,29528.4,58.0
34165,34165.0,29529.75,58.0
34166,34166.0,29531.1,58.0
34167,34167.0,29532.45,58.0
34168,34168.0,29533.8,58.0
34169,34169.0,29535.15,58.0
34170,34170.0,29536.5,58.0
34171,34171.0,29537.85,58.0
34172,34172.0,29539.2,58.0
34173,34173.0,29540.55,58.0
34174,34174.0,29541.9,58.0
34175,34175.0,29543.25,58.0
34176,34176.0,29544.6,58.0
34177,34177.0,29545.95,58.0
34178,34178.0,29547.3,58.0
34179,34179.0,29548.65,58.0
34180,34180.0,29550.0,58.0
34181,34181.0,29551.45,58.0
34182,34182.0,29552.9,58.0
34183,34183.0,29554.35,58.0
34184,34184.0,29555.8,58.0
34185,34185.0,29557.25,58.0
34186,34186.0,29558.7,58.0
34187,34187.0,29560.15,58.0
34188,34188.0,29561.6,58.0
34189,34189.0,29563.05,58.0
34190,34190.0,29564.5,58.0
34191,34191.0,29565.95,58.0
34192,34192.0,29567.4,58.0
34193,34193.0,29568.85,58.0
34194,34194.0,29570.3,58.0
34195,34195.0,29571.75,58.0
34196,34196.0,29573.2,58.0
34197,34197.0,29574.65,58.0
34198,34198.0,29576.1,58.0
34199,34199.0,29577.55,58.0
34200,34200.0,29579.0,58.0
34201,34201.0,29580.5,58.025
34202,34202.0,29582.0,58.1
34203,34203.0,29583.5,58.175
34204,34204.0,29585.0,58.25
34205,34205.0,29586.5,58.325
34206,34206.0,29588.0,58.4
34207,34207.0,29589.5,58.475
34208,34208.0,29591.0,58.55
34209,34209.0,29592.5,58.625
34210,34210.0,29594.0,58.7
34211,34211.0,29595.5,58.775
34212,34212.0,29597.0,58.85
34213,34213.0,29598.5,58.925
34214,34214.0,29600.0,59.0
34215,34215.0,29601.5,59.0
34216,34216.0,29603.0,59.0
34217,34217.0,29604.5,59.0
34218,34218.0,29606.0,59.0
34219,34219.0,29607.5,59.0
34220,34220.0,29609.0,59.0
34221,34221.0,29610.55,59.0
34222,34222.0,29612.1,59.0
34223,34223.0,29613.65,59.0
34224,34224.0,29615.2,59.0
34225,34225.0,29616.75,59.0
34226,34226.0,29618.3,59.0
34227,34227.0,29619.85,59.0
34228,34228.0,29621.4,59.07000000000007
34229,34229.0,29622.95,59.147500000000036
34230,34230.0,29624.5,59.225
34231,34231.0,29626.05,59.30249999999997
34232,34232.0,29627.6,59.379999999999924
34233,34233.0,29629.15,59.457500000000074
34234,34234.0,29630.7,59.53500000000004
34235,34235.0,29632.25,59.6125
34236,34236.0,29633.8,59.68999999999996
34237,34237.0,29635.35,59.76749999999993
34238,34238.0,29636.9,59.84500000000007
34239,34239.0,29638.45,59.922500000000035
34240,34240.0,29640.0,60.0
34241,34241.0,29641.65,60.0
34242,34242.0,29643.3,60.0
34243,34243.0,29644.95,60.0
34244,34244.0,29646.6,60.0
34245,34245.0,29648.25,60.0
34246,34246.0,29649.9,60.0
34247,34247.0,29651.55,60.0
34248,34248.0,29653.2,60.0
34249,34249.0,29654.85,60.0
34250,34250.0,29656.5,60.0
34251,34251.0,29658.15,60.0
34252,34252.0,29659.8,60.0
34253,34253.0,29661.45,60.07250000000003
34254,34254.0,29663.1,60.15499999999993
34255,34255.0,29664.75,60.2375
34256,34256.0,29666.4,60.32000000000007
34257,34257.0,29668.05,60.40249999999996
34258,34258.0,29669.7,60.485000000000035
34259,34259.0,29671.35,60.567499999999924
34260,34260.0,29673.0,60.65
34261,34261.0,29674.65,60.73250000000007
34262,34262.0,29676.3,60.81499999999996
34263,34263.0,29677.95,60.897500000000036
34264,34264.0,29679.6,60.979999999999926
34265,34265.0,29681.25,61.0
34266,34266.0,29682.9,61.0
34267,34267.0,29684.55,61.0
34268,34268.0,29686.2,61.0
34269,34269.0,29687.85,61.0
34270,34270.0,29689.5,61.0
34271,34271.0,29691.15,61.0
34272,34272.0,29692.8,61.0
34273,34273.0,29694.45,61.0
34274,34274.0,29696.1,61.0
34275,34275.0,29697.75,61.0
34276,34276.0,29699.4,61.0
34277,34277.0,29701.05,61.0
34278,34278.0,29702.7,61.0
34279,34279.0,29704.35,61.0
34280,34280.0,29706.0,61.0
34281,34281.0,29707.7,61.0
34282,34282.0,29709.4,61.0
34283,34283.0,29711.1,61.0
34284,34284.0,29712.8,61.0
34285,34285.0,29714.5,61.0
34286,34286.0,29716.2,61.0
34287,34287.0,29717.9,61.0
34288,34288.0,29719.6,61.0
34289,34289.0,29721.3,60.93500000000004
34290,34290.0,29723.0,60.85
34291,34291.0,29724.7,60.764999999999965
34292,34292.0,29726.4,60.67999999999993
34293,34293.0,29728.1,60.59500000000007
34294,34294.0,29729.8,60.51000000000003
34295,34295.0,29731.5,60.425
34296,34296.0,29733.2,60.33999999999996
34297,34297.0,29734.9,60.254999999999924
34298,34298.0,29736.6,60.17000000000007
34299,34299.0,29738.3,60.085000000000036
34300,34300.0,29740.0,60.0
34301,34301.0,29741.75,60.0
34302,34302.0,29743.5,60.0
34303,34303.0,29745.25,60.0
34304,34304.0,29747.0,60.0
34305,34305.0,29748.75,60.0
34306,34306.0,29750.5,60.0
34307,34307.0,29752.25,60.0
34308,34308.0,29754.0,60.0
34309,34309.0,29755.75,60.0
34310,34310.0,29757.5,60.0
34311,34311.0,29759.25,60.0
34312,34312.0,29761.0,60.0
34313,34313.0,29762.75,60.0
34314,34314.0,29764.5,60.0
34315,34315.0,29766.25,60.0
34316,34316.0,29768.0,60.0
34317,34317.0,29769.75,60.0
34318,34318.0,29771.5,60.0
34319,34319.0,29773.25,60.0
34320,34320.0,29775.0,60.0
34321,34321.0,29776.75,60.0
34322,34322.0,29778.5,60.0
34323,34323.0,29780.25,60.0125
34324,34324.0,29782.0,60.1
34325,34325.0,29783.75,60.1875
34326,34326.0,29785.5,60.275
34327,34327.0,29787.25,60.3625
34328,34328.0,29789.0,60.45
34329,34329.0,29790.75,60.5375
34330,34330.0,29792.5,60.625
34331,34331.0,29794.25,60.7125
34332,34332.0,29796.0,60.8
34333,34333.0,29797.75,60.8875
34334,34334.0,29799.5,60.975
34335,34335.0,29801.25,61.125
34336,34336.0,29803.0,61.3
34337,34337.0,29804.75,61.475
34338,34338.0,29806.5,61.65
34339,34339.0,29808.25,61.825
34340,34340.0,29810.0,62.0
34341,34341.0,29811.8,62.17999999999993
34342,34342.0,29813.6,62.35999999999986
34343,34343.0,29815.4,62.54000000000015
34344,34344.0,29817.2,62.72000000000007
34345,34345.0,29819.0,62.9
34346,34346.0,29820.8,63.07999999999993
34347,34347.0,29822.6,63.259999999999856
34348,34348.0,29824.4,63.44000000000015
34349,34349.0,29826.2,63.620000000000076
34350,34350.0,29828.0,63.8
34351,34351.0,29829.8,63.979999999999926
34352,34352.0,29831.6,64.15999999999985
34353,34353.0,29833.4,64.34000000000015
34354,34354.0,29835.2,64.52000000000007
34355,34355.0,29837.0,64.7
34356,34356.0,29838.8,64.87999999999992
34357,34357.0,29840.6,65.1199999999997
34358,34358.0,29842.4,65.48000000000029
34359,34359.0,29844.2,65.84000000000015
34360,34360.0,29846.0,66.2
34361,34361.0,29847.75,66.55
34362,34362.0,29849.5,66.9
34363,34363.0,29851.25,67.25
34364,34364.0,29853.0,67.6
34365,34365.0,29854.75,67.95
34366,34366.0,29856.5,68.3
34367,34367.0,29858.25,68.65
34368,34368.0,29860.0,69.0
34369,34369.0,29861.75,69.35
34370,34370.0,29863.5,69.7
34371,34371.0,29865.25,70.05
34372,34372.0,29867.0,70.4
34373,34373.0,29868.75,70.75
34374,34374.0,29870.5,71.1
34375,34375.0,29872.25,71.45
34376,34376.0,29874.0,71.8
34377,34377.0,29875.75,72.15
34378,34378.0,29877.5,72.5
34379,34379.0,29879.25,72.85
34380,34380.0,29881.0,73.2
34381,34381.0,29882.75,73.55
34382,34382.0,29884.5,73.9
34383,34383.0,29886.25,74.25
34384,34384.0,29888.0,74.6
34385,34385.0,29889.75,74.95
34386,34386.0,29891.5,75.3
34387,34387.0,29893.25,75.65
34388,34388.0,29895.0,76.0
34389,34389.0,29896.75,76.35
34390,34390.0,29898.5,76.7
34391,34391.0,29900.25,77.0375
34392,34392.0,29902.0,77.3
34393,34393.0,29903.75,77.5625
34394,34394.0,29905.5,77.825
34395,34395.0,29907.25,78.0875
34396,34396.0,29909.0,78.35
34397,34397.0,29910.75,78.6125
34398,34398.0,29912.5,78.875
34399,34399.0,29914.25,79.1375
34400,34400.0,29916.0,79.4
34401,34401.0,29917.75,79.6625
34402,34402.0,29919.5,79.925
34403,34403.0,29921.25,80.25
34404,34404.0,29923.0,80.6
34405,34405.0,29924.75,80.95
34406,34406.0,29926.5,81.3
34407,34407.0,29928.25,81.65
34408,34408.0,29930.0,82.0
34409,34409.0,29931.75,82.35
34410,34410.0,29933.5,82.7
34411,34411.0,29935.25,83.05
34412,34412.0,29937.0,83.4
34413,34413.0,29938.75,83.75
34414,34414.0,29940.5,84.075
34415,34415.0,29942.25,84.3375
34416,34416.0,29944.0,84.6
34417,34417.0,29945.75,84.8625
34418,34418.0,29947.5,85.125
34419,34419.0,29949.25,85.3875
34420,34420.0,29951.0,85.65
34421,34421.0,29952.75,85.9125
34422,34422.0,29954.5,86.175
34423,34423.0,29956.25,86.4375
34424,34424.0,29958.0,86.7
34425,34425.0,29959.75,86.9625
34426,34426.0,29961.5,87.225
34427,34427.0,29963.25,87.4875
34428,34428.0,29965.0,87.75
34429,34429.0,29966.75,88.0125
34430,34430.0,29968.5,88.275
34431,34431.0,29970.25,88.5375
34432,34432.0,29972.0,88.8
34433,34433.0,29973.75,89.0625
34434,34434.0,29975.5,89.325
34435,34435.0,29977.25,89.5875
34436,34436.0,29979.0,89.85
34437,34437.0,29980.75,90.075
34438,34438.0,29982.5,90.25
34439,34439.0,29984.25,90.425
34440,34440.0,29986.0,90.6
34441,34441.0,29987.7,90.77000000000007
34442,34442.0,29989.4,90.94000000000014
34443,34443.0,29991.1,91.10999999999986
34444,34444.0,29992.8,91.27999999999993
34445,34445.0,29994.5,91.45
34446,34446.0,29996.2,91.62000000000008
34447,34447.0,29997.9,91.79000000000015
34448,34448.0,29999.6,91.95999999999985
34449,34449.0,30001.3,92.12999999999992
34450,34450.0,30003.0,92.3
34451,34451.0,30004.7,92.47000000000007
34452,34452.0,30006.4,92.64000000000014
34453,34453.0,30008.1,92.80999999999986
34454,34454.0,30009.8,92.97999999999993
34455,34455.0,30011.5,93.15
34456,34456.0,30013.2,93.32000000000008
34457,34457.0,30014.9,93.49000000000015
34458,34458.0,30016.6,93.65999999999985
34459,34459.0,30018.3,93.82999999999993
34460,34460.0,30020.0,94.0
34461,34461.0,30021.7,93.91499999999996
34462,34462.0,30023.4,93.82999999999993
34463,34463.0,30025.1,93.74500000000008
34464,34464.0,30026.8,93.66000000000004
34465,34465.0,30028.5,93.575
34466,34466.0,30030.2,93.48999999999997
34467,34467.0,30031.9,93.40499999999993
34468,34468.0,30033.6,93.32000000000008
34469,34469.0,30035.3,93.23500000000004
34470,34470.0,30037.0,93.15
34471,34471.0,30038.7,93.06499999999997
34472,34472.0,30040.4,92.97999999999993
34473,34473.0,30042.1,92.89500000000007
34474,34474.0,30043.8,92.81000000000003
34475,34475.0,30045.5,92.725
34476,34476.0,30047.2,92.63999999999996
34477,34477.0,30048.9,92.55499999999992
34478,34478.0,30050.6,92.47000000000007
34479,34479.0,30052.3,92.38500000000003
34480,34480.0,30054.0,92.3
34481,34481.0,30055.7,92.21499999999996
34482,34482.0,30057.4,92.12999999999992
34483,34483.0,30059.1,92.04500000000007
34484,34484.0,30060.8,91.88000000000011
34485,34485.0,30062.5,91.625
34486,34486.0,30064.2,91.36999999999989
34487,34487.0,30065.9,91.11499999999978
34488,34488.0,30067.6,90.86000000000021
34489,34489.0,30069.3,90.6050000000001
34490,34490.0,30071.0,90.35
34491,34491.0,30072.7,90.09499999999989
34492,34492.0,30074.4,89.83999999999978
34493,34493.0,30076.1,89.58500000000022
34494,34494.0,30077.8,89.33000000000011
34495,34495.0,30079.5,89.075
34496,34496.0,30081.2,88.75999999999985
34497,34497.0,30082.9,88.4199999999997
34498,34498.0,30084.6,88.0800000000003
34499,34499.0,30086.3,87.74000000000015
34500,34500.0,30088.0,87.4
34501,34501.0,30089.65,87.06999999999971
34502,34502.0,30091.3,86.74000000000015
34503,34503.0,30092.95,86.40999999999985
34504,34504.0,30094.6,86.0800000000003
34505,34505.0,30096.25,85.75
34506,34506.0,30097.9,85.4199999999997
34507,34507.0,30099.55,85.09000000000015
34508,34508.0,30101.2,84.69999999999982
34509,34509.0,30102.85,84.28750000000036
34510,34510.0,30104.5,83.875
34511,34511.0,30106.15,83.46249999999964
34512,34512.0,30107.8,83.05000000000018
34513,34513.0,30109.45,82.63749999999982
34514,34514.0,30111.1,82.22500000000036
34515,34515.0,30112.75,81.8125
34516,34516.0,30114.4,81.39999999999964
34517,34517.0,30116.05,80.98750000000018
34518,34518.0,30117.7,80.57499999999982
34519,34519.0,30119.35,80.16250000000036
34520,34520.0,30121.0,79.75
34521,34521.0,30122.7,79.32499999999982
34522,34522.0,30124.4,78.89999999999964
34523,34523.0,30126.1,78.47500000000036
34524,34524.0,30127.8,78.05000000000018
34525,34525.0,30129.5,77.625
34526,34526.0,30131.2,77.19999999999982
34527,34527.0,30132.9,76.77499999999964
34528,34528.0,30134.6,76.35000000000036
34529,34529.0,30136.3,75.92500000000018
34530,34530.0,30138.0,75.5
34531,34531.0,30139.7,75.07499999999982
34532,34532.0,30141.4,74.78999999999978
34533,34533.0,30143.1,74.53500000000022
34534,34534.0,30144.8,74.28000000000011
34535,34535.0,30146.5,74.025
34536,34536.0,30148.2,73.7699999999999
34537,34537.0,30149.9,73.51499999999979
34538,34538.0,30151.6,73.26000000000022
34539,34539.0,30153.3,73.00500000000011
34540,34540.0,30155.0,72.75
34541,34541.0,30156.65,72.50249999999978
34542,34542.0,30158.3,72.25500000000011
34543,34543.0,30159.95,72.0074999999999
34544,34544.0,30161.6,71.84000000000015
34545,34545.0,30163.25,71.675
34546,34546.0,30164.9,71.50999999999985
34547,34547.0,30166.55,71.34500000000007
34548,34548.0,30168.2,71.17999999999992
34549,34549.0,30169.85,71.01500000000014
34550,34550.0,30171.5,70.85
34551,34551.0,30173.15,70.68499999999986
34552,34552.0,30174.8,70.52000000000007
34553,34553.0,30176.45,70.35499999999993
34554,34554.0,30178.1,70.19000000000014
34555,34555.0,30179.75,70.025
34556,34556.0,30181.4,69.92999999999992
34557,34557.0,30183.05,69.84750000000004
34558,34558.0,30184.7,69.76499999999996
34559,34559.0,30186.35,69.68250000000008
34560,34560.0,30188.0,69.6
34561,34561.0,30189.7,69.51499999999996
34562,34562.0,30191.4,69.42999999999992
34563,34563.0,30193.1,69.34500000000007
34564,34564.0,30194.8,69.26000000000003
34565,34565.0,30196.5,69.175
34566,34566.0,30198.2,69.08999999999996
34567,34567.0,30199.9,69.00499999999992
34568,34568.0,30201.6,69.0
34569,34569.0,30203.3,69.0
34570,34570.0,30205.0,69.0
34571,34571.0,30206.7,69.0
34572,34572.0,30208.4,69.0
34573,34573.0,30210.1,69.0
34574,34574.0,30211.8,69.0
34575,34575.0,30213.5,69.0
34576,34576.0,30215.2,69.0
34577,34577.0,30216.9,69.0
34578,34578.0,30218.6,69.0
34579,34579.0,30220.3,69.01499999999996
34580,34580.0,30222.0,69.1
34581,34581.0,30223.65,69.18250000000008
34582,34582.0,30225.3,69.26499999999996
34583,34583.0,30226.95,69.34750000000004
34584,34584.0,30228.6,69.42999999999992
34585,34585.0,30230.25,69.5125
34586,34586.0,30231.9,69.59500000000007
34587,34587.0,30233.55,69.67749999999997
34588,34588.0,30235.2,69.76000000000003
34589,34589.0,30236.85,69.84249999999993
34590,34590.0,30238.5,69.925
34591,34591.0,30240.15,70.00750000000008
34592,34592.0,30241.8,70.08999999999996
34593,34593.0,30243.45,70.17250000000004
34594,34594.0,30245.1,70.25499999999992
34595,34595.0,30246.75,70.3375
34596,34596.0,30248.4,70.42000000000007
34597,34597.0,30250.05,70.50249999999997
34598,34598.0,30251.7,70.58500000000004
34599,34599.0,30253.35,70.66749999999993
34600,34600.0,30255.0,70.75
34601,34601.0,30256.7,70.83500000000004
34602,34602.0,30258.4,70.92000000000007
34603,34603.0,30260.1,71.00999999999985
34604,34604.0,30261.8,71.17999999999992
34605,34605.0,30263.5,71.35
34606,34606.0,30265.2,71.52000000000007
34607,34607.0,30266.9,71.69000000000014
34608,34608.0,30268.6,71.85999999999986
34609,34609.0,30270.3,72.02999999999993
34610,34610.0,30272.0,72.2
34611,34611.0,30273.7,72.37000000000008
34612,34612.0,30275.4,72.54000000000015
34613,34613.0,30277.1,72.70999999999985
34614,34614.0,30278.8,72.87999999999992
34615,34615.0,30280.5,73.025
34616,34616.0,30282.2,73.11000000000004
34617,34617.0,30283.9,73.19500000000008
34618,34618.0,30285.6,73.27999999999993
34619,34619.0,30287.3,73.36499999999997
34620,34620.0,30289.0,73.45
34621,34621.0,30290.65,73.53250000000007
34622,34622.0,30292.3,73.61499999999997
34623,34623.0,30293.95,73.69750000000003
34624,34624.0,30295.6,73.77999999999993
34625,34625.0,30297.25,73.8625
34626,34626.0,30298.9,73.94500000000008
34627,34627.0,30300.55,74.05499999999992
34628,34628.0,30302.2,74.22000000000007
34629,34629.0,30303.85,74.38499999999985
34630,34630.0,30305.5,74.55
34631,34631.0,30307.15,74.71500000000015
34632,34632.0,30308.8,74.87999999999992
34633,34633.0,30310.45,75.04500000000007
34634,34634.0,30312.1,75.20999999999985
34635,34635.0,30313.75,75.375
34636,34636.0,30315.4,75.54000000000015
34637,34637.0,30317.05,75.70499999999993
34638,34638.0,30318.7,75.87000000000008
34639,34639.0,30320.35,76.0
34640,34640.0,30322.0,76.0
34641,34641.0,30323.7,76.0
34642,34642.0,30325.4,76.0
34643,34643.0,30327.1,76.0
34644,34644.0,30328.8,76.0
34645,34645.0,30330.5,76.0
34646,34646.0,30332.2,76.0
34647,34647.0,30333.9,76.0
34648,34648.0,30335.6,76.0
34649,34649.0,30337.3,76.0
34650,34650.0,30339.0,76.0
34651,34651.0,30340.7,75.96499999999996
34652,34652.0,30342.4,75.87999999999992
34653,34653.0,30344.1,75.79500000000007
34654,34654.0,30345.8,75.71000000000004
34655,34655.0,30347.5,75.625
34656,34656.0,30349.2,75.53999999999996
34657,34657.0,30350.9,75.45499999999993
34658,34658.0,30352.6,75.37000000000008
34659,34659.0,30354.3,75.28500000000004
34660,34660.0,30356.0,75.2
34661,34661.0,30357.55,75.12250000000003
34662,34662.0,30359.1,75.04500000000007
34663,34663.0,30360.65,74.96749999999993
34664,34664.0,30362.2,74.88999999999996
34665,34665.0,30363.75,74.8125
34666,34666.0,30365.3,74.73500000000004
34667,34667.0,30366.85,74.65750000000007
34668,34668.0,30368.4,74.57999999999993
34669,34669.0,30369.95,74.50249999999997
34670,34670.0,30371.5,74.425
34671,34671.0,30373.05,74.34750000000004
34672,34672.0,30374.6,74.27000000000007
34673,34673.0,30376.15,74.19249999999992
34674,34674.0,30377.7,74.11499999999997
34675,34675.0,30379.25,74.0375
34676,34676.0,30380.8,73.92000000000007
34677,34677.0,30382.35,73.76500000000014
34678,34678.0,30383.9,73.60999999999986
34679,34679.0,30385.45,73.45499999999993
34680,34680.0,30387.0,73.3
34681,34681.0,30388.55,73.14500000000007
34682,34682.0,30390.1,72.99000000000015
34683,34683.0,30391.65,72.83499999999985
34684,34684.0,30393.2,72.67999999999992
34685,34685.0,30394.75,72.525
34686,34686.0,30396.3,72.37000000000008
34687,34687.0,30397.85,72.21500000000015
34688,34688.0,30399.4,72.05999999999986
34689,34689.0,30400.95,71.90499999999993
34690,34690.0,30402.5,71.75
34691,34691.0,30404.05,71.59500000000007
34692,34692.0,30405.6,71.44000000000014
34693,34693.0,30407.15,71.28499999999985
34694,34694.0,30408.7,71.12999999999992
34695,34695.0,30410.25,70.975
34696,34696.0,30411.8,70.82000000000008
34697,34697.0,30413.35,70.66500000000015
34698,34698.0,30414.9,70.50999999999985
34699,34699.0,30416.45,70.35499999999993
34700,34700.0,30418.0,70.2
34701,34701.0,30419.5,70.05
34702,34702.0,30421.0,69.9
34703,34703.0,30422.5,69.75
34704,34704.0,30424.0,69.6
34705,34705.0,30425.5,69.45
34706,34706.0,30427.0,69.3
34707,34707.0,30428.5,69.15
34708,34708.0,30430.0,69.0
34709,34709.0,30431.5,68.85
34710,34710.0,30433.0,68.7
34711,34711.0,30434.5,68.55
34712,34712.0,30436.0,68.4
34713,34713.0,30437.5,68.25
34714,34714.0,30439.0,68.1
34715,34715.0,30440.5,67.975
34716,34716.0,30442.0,67.9
34717,34717.0,30443.5,67.825
34718,34718.0,30445.0,67.75
34719,34719.0,30446.5,67.675
34720,34720.0,30448.0,67.6
34721,34721.0,30449.4,67.52999999999993
34722,34722.0,30450.8,67.46000000000004
34723,34723.0,30452.2,67.38999999999996
34724,34724.0,30453.6,67.32000000000008
34725,34725.0,30455.0,67.25
34726,34726.0,30456.4,67.17999999999992
34727,34727.0,30457.8,67.11000000000004
34728,34728.0,30459.2,67.03999999999996
34729,34729.0,30460.6,67.0
34730,34730.0,30462.0,67.0
34731,34731.0,30463.4,67.0
34732,34732.0,30464.8,67.0
34733,34733.0,30466.2,67.0
34734,34734.0,30467.6,67.0
34735,34735.0,30469.0,67.0
34736,34736.0,30470.4,67.0
34737,34737.0,30471.8,67.0
34738,34738.0,30473.2,67.0
34739,34739.0,30474.6,67.0
34740,34740.0,30476.0,67.0
34741,34741.0,30477.3,67.0
34742,34742.0,30478.6,67.0
34743,34743.0,30479.9,67.0
34744,34744.0,30481.2,66.93999999999997
34745,34745.0,30482.5,66.875
34746,34746.0,30483.8,66.81000000000003
34747,34747.0,30485.1,66.74500000000008
34748,34748.0,30486.4,66.67999999999992
34749,34749.0,30487.7,66.61499999999997
34750,34750.0,30489.0,66.55
34751,34751.0,30490.3,66.48500000000004
34752,34752.0,30491.6,66.42000000000007
34753,34753.0,30492.9,66.35499999999993
34754,34754.0,30494.2,66.28999999999996
34755,34755.0,30495.5,66.225
34756,34756.0,30496.8,66.16000000000004
34757,34757.0,30498.1,66.09500000000007
34758,34758.0,30499.4,66.02999999999993
34759,34759.0,30500.7,66.03500000000004
34760,34760.0,30502.0,66.1
34761,34761.0,30503.15,66.15750000000007
34762,34762.0,30504.3,66.21499999999996
34763,34763.0,30505.45,66.27250000000004
34764,34764.0,30506.6,66.32999999999993
34765,34765.0,30507.75,66.3875
34766,34766.0,30508.9,66.44500000000008
34767,34767.0,30510.05,66.50249999999997
34768,34768.0,30511.2,66.56000000000003
34769,34769.0,30512.35,66.61749999999992
34770,34770.0,30513.5,66.675
34771,34771.0,30514.65,66.73250000000007
34772,34772.0,30515.8,66.78999999999996
34773,34773.0,30516.95,66.84750000000004
34774,34774.0,30518.1,66.90499999999993
34775,34775.0,30519.25,66.9625
34776,34776.0,30520.4,67.0
34777,34777.0,30521.55,67.0
34778,34778.0,30522.7,67.0
34779,34779.0,30523.85,67.0
34780,34780.0,30525.0,67.0
34781,34781.0,30526.0,67.0
34782,34782.0,30527.0,67.0
34783,34783.0,30528.0,67.0
34784,34784.0,30529.0,67.0
34785,34785.0,30530.0,67.0
34786,34786.0,30531.0,67.0
34787,34787.0,30532.0,67.0
34788,34788.0,30533.0,67.0
34789,34789.0,30534.0,67.0
34790,34790.0,30535.0,67.0
34791,34791.0,30536.0,67.0
34792,34792.0,30537.0,67.0
34793,34793.0,30538.0,67.0
34794,34794.0,30539.0,67.0
34795,34795.0,30540.0,67.0
34796,34796.0,30541.0,67.0
34797,34797.0,30542.0,67.0
34798,34798.0,30543.0,67.0
34799,34799.0,30544.0,67.0
34800,34800.0,30545.0,67.0
34801,34801.0,30545.9,67.0
34802,34802.0,30546.8,67.0
34803,34803.0,30547.7,67.0
34804,34804.0,30548.6,67.0
34805,34805.0,30549.5,67.0
34806,34806.0,30550.4,67.0
34807,34807.0,30551.3,67.0
34808,34808.0,30552.2,67.0
34809,34809.0,30553.1,67.0
34810,34810.0,30554.0,67.0
34811,34811.0,30554.9,67.0
34812,34812.0,30555.8,67.0
34813,34813.0,30556.7,67.0
34814,34814.0,30557.6,67.0
34815,34815.0,30558.5,67.0
34816,34816.0,30559.4,67.0
34817,34817.0,30560.3,67.0
34818,34818.0,30561.2,67.0
34819,34819.0,30562.1,67.0
34820,34820.0,30563.0,67.0
34821,34821.0,30563.7,67.0
34822,34822.0,30564.4,67.0
34823,34823.0,30565.1,67.0
34824,34824.0,30565.8,67.0
34825,34825.0,30566.5,67.0
34826,34826.0,30567.2,67.0
34827,34827.0,30567.9,67.0
34828,34828.0,30568.6,67.0
34829,34829.0,30569.3,67.0
34830,34830.0,30570.0,67.0
34831,34831.0,30570.7,67.0
34832,34832.0,30571.4,67.0
34833,34833.0,30572.1,67.0
34834,34834.0,30572.8,67.0
34835,34835.0,30573.5,67.0
34836,34836.0,30574.2,67.0
34837,34837.0,30574.9,67.0
34838,34838.0,30575.6,67.0
34839,34839.0,30576.3,67.0
34840,34840.0,30577.0,67.0
34841,34841.0,30577.6,67.0
34842,34842.0,30578.2,67.0
34843,34843.0,30578.8,67.0
34844,34844.0,30579.4,67.0
34845,34845.0,30580.0,67.0
34846,34846.0,30580.6,67.0
34847,34847.0,30581.2,67.0
34848,34848.0,30581.8,67.0
34849,34849.0,30582.4,67.0
34850,34850.0,30583.0,67.0
34851,34851.0,30583.6,67.0
34852,34852.0,30584.2,67.0
34853,34853.0,30584.8,67.0
34854,34854.0,30585.4,67.0
34855,34855.0,30586.0,67.0
34856,34856.0,30586.6,67.0
34857,34857.0,30587.2,67.0
34858,34858.0,30587.8,67.0
34859,34859.0,30588.4,67.0
34860,34860.0,30589.0,67.0
34861,34861.0,30589.5,67.0
34862,34862.0,30590.0,67.0
34863,34863.0,30590.5,67.0
34864,34864.0,30591.0,67.0
34865,34865.0,30591.5,67.0
