       Calendar_year   Carbon_year  Carbon_error
6021          6021.0   5306.596382     15.599296
6022          6022.0   5308.241907     15.272141
6023          6023.0   5309.889240     15.045338
6024          6024.0   5311.491049     14.945690
6025          6025.0   5313.000000     15.000000
6026          6026.0   5314.388798     15.214918
6027          6027.0   5315.710300     15.516486
6028          6028.0   5317.037404     15.810595
6029          6029.0   5318.443005     16.003136
6030          6030.0   5320.000000     16.000000
6031          6031.0   5321.728427     15.741034
6032          6032.0   5323.436893     15.301916
6033          6033.0   5324.881145     14.792281
6034          6034.0   5325.816931     14.321764
6035          6035.0   5326.000000     14.000000
6036          6036.0   5325.281494     13.900947
6037          6037.0   5323.894129     13.955851
6038          6038.0   5322.166018     14.060282
6039          6039.0   5320.425271     14.109808
6040          6040.0   5319.000000     14.000000
6041          6041.0   5318.121598     13.663179
6042          6042.0   5317.634590     13.178680
6043          6043.0   5317.286783     12.662592
6044          6044.0   5316.825984     12.231002
6045          6045.0   5316.000000     12.000000
6046          6046.0   5314.640114     12.046338
6047          6047.0   5312.911510     12.289429
6048          6048.0   5311.062849     12.609351
6049          6049.0   5309.342793     12.886182
6050          6050.0   5308.000000     13.000000
6051          6051.0   5307.213947     12.871470
6052          6052.0   5306.887370     12.583605
6053          6053.0   5306.853819     12.260005
6054          6054.0   5306.946845     12.024270
6055          6055.0   5307.000000     12.000000
6056          6056.0   5306.896098     12.267783
6057          6057.0   5306.715011     12.736153
6058          6058.0   5306.585875     13.270631
6059          6059.0   5306.637826     13.736740
6060          6060.0   5307.000000     14.000000
6061          6061.0   5307.761662     13.969399
6062          6062.0   5308.852587     13.727785
6063          6063.0   5310.162682     13.401471
6064          6064.0   5311.581851     13.116772
6065          6065.0   5313.000000     13.000000
6066          6066.0   5314.329256     13.134621
6067          6067.0   5315.570640     13.432707
6068          6068.0   5316.747397     13.763483
6069          6069.0   5317.882769     13.996173
6070          6070.0   5319.000000     14.000000
6071          6071.0   5320.081314     13.692117
6072          6072.0   5320.944851     13.181386
6073          6073.0   5321.367732     12.624596
6074          6074.0   5321.127074     12.178537
6075          6075.0   5320.000000     12.000000
6076          6076.0   5317.841487     12.192911
6077          6077.0   5314.817954     12.649750
6078          6078.0   5311.173677     13.210133
6079          6079.0   5307.152934     13.713678
6080          6080.0   5303.000000     14.000000
6081          6081.0   5298.944736     13.960238
6082          6082.0   5295.159332     13.691614
6083          6083.0   5291.801559     13.342871
6084          6084.0   5289.029191     13.062752
6085          6085.0   5287.000000     13.000000
6086          6086.0   5285.811568     13.254136
6087          6087.0   5285.320719     13.727792
6088          6088.0   5285.324085     14.274381
6089          6089.0   5285.618301     14.747313
6090          6090.0   5286.000000     15.000000
6091          6091.0   5286.312992     14.935219
6092          6092.0   5286.589794     14.653217
6093          6093.0   5286.910100     14.303604
6094          6094.0   5287.353604     14.035995
6095          6095.0   5288.000000     14.000000
6096          6096.0   5288.904465     14.300987
6097          6097.0   5290.024106     14.867341
6098          6098.0   5291.291516     15.583202
6099          6099.0   5292.639283     16.332708
6100          6100.0   5294.000000     17.000000
6101          6101.0   5295.317149     17.492832
6102          6102.0   5296.577781     17.813418
6103          6103.0   5297.779838     17.987588
6104          6104.0   5298.921264     18.041172
6105          6105.0   5300.000000     18.000000
6106          6106.0   5301.018939     17.887687
6107          6107.0   5302.000771     17.718988
6108          6108.0   5302.973132     17.506446
6109          6109.0   5303.963663     17.262603
6110          6110.0   5305.000000     17.000000
6111          6111.0   5306.111093     16.732422
6112          6112.0   5307.331136     16.478630
6113          6113.0   5308.695632     16.258626
6114          6114.0   5310.240086     16.092415
6115          6115.0   5312.000000     16.000000
6116          6116.0   5313.992687     15.990625
6117          6117.0   5316.162684     16.030493
6118          6118.0   5318.436339     16.075049
6119          6119.0   5320.739995     16.079737
6120          6120.0   5323.000000     16.000000
6121          6121.0   5325.158160     15.809079
6122          6122.0   5327.218127     15.551399
6123          6123.0   5329.199014     15.289178
6124          6124.0   5331.119934     15.084639
6125          6125.0   5333.000000     15.000000
6126          6126.0   5334.846674     15.077058
6127          6127.0   5336.620809     15.275913
6128          6128.0   5338.271607     15.536238
6129          6129.0   5339.748270     15.797709
6130          6130.0   5341.000000     16.000000
6131          6131.0   5341.983145     16.098688
6132          6132.0   5342.682638     16.112951
6133          6133.0   5343.090559     16.077871
6134          6134.0   5343.198986     16.028527
6135          6135.0   5343.000000     16.000000
6136          6136.0   5342.492746     16.016191
6137          6137.0   5341.704638     16.056283
6138          6138.0   5340.670157     16.088279
6139          6139.0   5339.423784     16.080184
6140          6140.0   5338.000000     16.000000
6141          6141.0   5336.429871     15.828548
6142          6142.0   5334.730809     15.597917
6143          6143.0   5332.916811     15.353012
6144          6144.0   5331.001876     15.138738
6145          6145.0   5329.000000     15.000000
6146          6146.0   5326.923770     14.965615
6147          6147.0   5324.780126     15.000048
6148          6148.0   5322.574598     15.051672
6149          6149.0   5320.312713     15.068865
6150          6150.0   5318.000000     15.000000
6151          6151.0   5315.643048     14.812990
6152          6152.0   5313.252685     14.553892
6153          6153.0   5310.840798     14.288299
6154          6154.0   5308.419274     14.081804
6155          6155.0   5306.000000     14.000000
6156          6156.0   5303.600036     14.086424
6157          6157.0   5301.257133     14.296383
6158          6158.0   5299.014211     14.563132
6159          6159.0   5296.914192     14.819920
6160          6160.0   5295.000000     15.000000
6161          6161.0   5293.316806     15.057315
6162          6162.0   5291.918784     15.028574
6163          6163.0   5290.862359     14.971175
6164          6164.0   5290.203957     14.942517
6165          6165.0   5290.000000     15.000000
6166          6166.0   5290.292740     15.180315
6167          6167.0   5291.067731     15.437321
6168          6168.0   5292.296352     15.704169
6169          6169.0   5293.949981     15.914012
6170          6170.0   5296.000000     16.000000
6171          6171.0   5298.424233     15.917426
6172          6172.0   5301.226292     15.710143
6173          6173.0   5304.416234     15.444148
6174          6174.0   5308.004118     15.185435
6175          6175.0   5312.000000     15.000000
6176          6176.0   5316.394328     14.933983
6177          6177.0   5321.099102     14.954106
6178          6178.0   5326.006712     15.007238
6179          6179.0   5331.009548     15.040247
6180          6180.0   5336.000000     15.000000
6181          6181.0   5340.878456     14.850644
6182          6182.0   5345.577301     14.625433
6183          6183.0   5350.036918     14.374900
6184          6184.0   5354.197690     14.149578
6185          6185.0   5358.000000     14.000000
6186          6186.0   5361.403848     13.959443
6187          6187.0   5364.447694     13.992163
6188          6188.0   5367.189617     14.045162
6189          6189.0   5369.687693     14.065440
6190          6190.0   5372.000000     14.000000
6191          6191.0   5374.162153     13.815586
6192          6192.0   5376.119921     13.557916
6193          6193.0   5377.796613     13.292454
6194          6194.0   5379.115537     13.084661
6195          6195.0   5380.000000     13.000000
6196          6196.0   5380.411541     13.082215
6197          6197.0   5380.464621     13.288173
6198          6198.0   5380.311930     13.553024
6199          6199.0   5380.106159     13.811917
6200          6200.0   5380.000000     14.000000
6201          6201.0   5380.127683     14.071555
6202          6202.0   5380.549596     14.057391
6203          6203.0   5381.307668     14.007450
6204          6204.0   5382.443827     13.971672
6205          6205.0   5384.000000     14.000000
6206          6206.0   5385.997728     14.127565
6207          6207.0   5388.376995     14.330262
6208          6208.0   5391.057398     14.569176
6209          6209.0   5393.958534     14.805394
6210          6210.0   5397.000000     15.000000
6211          6211.0   5400.113407     15.122186
6212          6212.0   5403.278425     15.173562
6213          6213.0   5406.486740     15.163846
6214          6214.0   5409.730037     15.102753
6215          6215.0   5413.000000     15.000000
6216          6216.0   5416.276645     14.863692
6217          6217.0   5419.493304     14.695489
6218          6218.0   5422.571641     14.495440
6219          6219.0   5425.433319     14.263594
6220          6220.0   5428.000000     14.000000
6221          6221.0   5430.204014     13.711046
6222          6222.0   5432.020358     13.428481
6223          6223.0   5433.434695     13.190393
6224          6224.0   5434.432688     13.034870
6225          6225.0   5435.000000     13.000000
6226          6226.0   5435.131299     13.108124
6227          6227.0   5434.857264     13.318588
6228          6228.0   5434.217580     13.574989
6229          6229.0   5433.251931     13.820927
6230          6230.0   5432.000000     14.000000
6231          6231.0   5430.502791     14.072459
6232          6232.0   5428.806586     14.065169
6233          6233.0   5426.958985     14.021650
6234          6234.0   5425.007590     13.985421
6235          6235.0   5423.000000     14.000000
6236          6236.0   5420.977536     14.098041
6237          6237.0   5418.956391     14.268736
6238          6238.0   5416.946478     14.490410
6239          6239.0   5414.957710     14.741390
6240          6240.0   5413.000000     15.000000
6241          6241.0   5411.083066     15.247376
6242          6242.0   5409.215851     15.475887
6243          6243.0   5407.407102     15.680709
6244          6244.0   5405.665569     15.857021
6245          6245.0   5404.000000     16.000000
6246          6246.0   5402.418201     16.104455
6247          6247.0   5400.924207     16.163718
6248          6248.0   5399.521113     16.170754
6249          6249.0   5398.212013     16.118526
6250          6250.0   5397.000000     16.000000
6251          6251.0   5395.892132     15.814806
6252          6252.0   5394.911321     15.589242
6253          6253.0   5394.084445     15.356276
6254          6254.0   5393.438379     15.148873
6255          6255.0   5393.000000     15.000000
6256          6256.0   5392.789272     14.932323
6257          6257.0   5392.798508     14.927313
6258          6258.0   5393.013108     14.956142
6259          6259.0   5393.418472     14.989980
6260          6260.0   5394.000000     15.000000
6261          6261.0   5394.750780     14.967902
6262          6262.0   5395.694647     14.917505
6263          6263.0   5396.863124     14.883157
6264          6264.0   5398.287734     14.899206
6265          6265.0   5400.000000     15.000000
6266          6266.0   5402.015608     15.204068
6267          6267.0   5404.286904     15.466665
6268          6268.0   5406.750395     15.727229
6269          6269.0   5409.342591     15.925195
6270          6270.0   5412.000000     16.000000
6271          6271.0   5414.682787     15.911826
6272          6272.0   5417.445738     15.703833
6273          6273.0   5420.367296     15.439928
6274          6274.0   5423.525902     15.184015
6275          6275.0   5427.000000     15.000000
6276          6276.0   5430.837245     14.932628
6277          6277.0   5434.962145     14.950001
6278          6278.0   5439.268422     15.001060
6279          6279.0   5443.649800     15.034746
6280          6280.0   5448.000000     15.000000
6281          6281.0   5452.232235     14.861661
6282          6282.0   5456.337684     14.648162
6283          6283.0   5460.327015     14.403832
6284          6284.0   5464.210897     14.173001
6285          6285.0   5468.000000     14.000000
6286          6286.0   5471.705815     13.916727
6287          6287.0   5475.343121     13.905352
6288          6288.0   5478.927519     13.935613
6289          6289.0   5482.474612     13.977250
6290          6290.0   5486.000000     14.000000
6291          6291.0   5489.512505     13.983431
6292          6292.0   5492.993833     13.946431
6293          6293.0   5496.418908     13.917715
6294          6294.0   5499.762655     13.925999
6295          6295.0   5503.000000     14.000000
6296          6296.0   5506.116163     14.157548
6297          6297.0   5509.137547     14.372925
6298          6298.0   5512.100850     14.609528
6299          6299.0   5515.042768     14.830755
6300          6300.0   5518.000000     15.000000
6301          6301.0   5520.998841     15.090378
6302          6302.0   5524.023977     15.113870
6303          6303.0   5527.049693     15.092172
6304          6304.0   5530.050273     15.046983
6305          6305.0   5533.000000     15.000000
6306          6306.0   5535.880473     14.968940
6307          6307.0   5538.702544     14.955597
6308          6308.0   5541.484378     14.957784
6309          6309.0   5544.244141     14.973314
6310          6310.0   5547.000000     15.000000
6311          6311.0   5549.759267     15.033862
6312          6312.0   5552.485848     15.063743
6313          6313.0   5555.132795     15.076693
6314          6314.0   5557.653162     15.059762
6315          6315.0   5560.000000     15.000000
6316          6316.0   5562.154458     14.887613
6317          6317.0   5564.210065     14.725433
6318          6318.0   5566.288442     14.519446
6319          6319.0   5568.511213     14.275639
6320          6320.0   5571.000000     14.000000
6321          6321.0   5573.806899     13.703685
6322          6322.0   5576.705893     13.418526
6323          6323.0   5579.401438     13.181524
6324          6324.0   5581.597988     13.029682
6325          6325.0   5583.000000     13.000000
6326          6326.0   5583.409945     13.113648
6327          6327.0   5583.022362     13.328465
6328          6328.0   5582.129806     13.586457
6329          6329.0   5581.024834     13.829634
6330          6330.0   5580.000000     14.000000
6331          6331.0   5579.281321     14.057724
6332          6332.0   5578.828660     14.035616
6333          6333.0   5578.535337     13.984646
6334          6334.0   5578.294676     13.955784
6335          6335.0   5578.000000     14.000000
6336          6336.0   5577.576769     14.151455
6337          6337.0   5577.079000     14.377071
6338          6338.0   5576.592846     14.626959
6339          6339.0   5576.204461     14.851231
6340          6340.0   5576.000000     15.000000
6341          6341.0   5576.043601     15.040455
6342          6342.0   5576.311342     15.008101
6343          6343.0   5576.757281     14.955519
6344          6344.0   5577.335480     14.935291
6345          6345.0   5578.000000     15.000000
6346          6346.0   5578.720825     15.182724
6347          6347.0   5579.531634     15.438526
6348          6348.0   5580.482031     15.702967
6349          6349.0   5581.621619     15.911605
6350          6350.0   5583.000000     16.000000
6351          6351.0   5584.633099     15.924649
6352          6352.0   5586.402122     15.725794
6353          6353.0   5588.154595     15.464615
6354          6354.0   5589.738046     15.202290
6355          6355.0   5591.000000     15.000000
6356          6356.0   5591.826779     14.902680
6357          6357.0   5592.259878     14.890298
6358          6358.0   5592.379588     14.926574
6359          6359.0   5592.266198     14.975234
6360          6360.0   5592.000000     15.000000
6361          6361.0   5591.635787     14.976629
6362          6362.0   5591.126367     14.929016
6363          6363.0   5590.399055     14.893088
6364          6364.0   5589.381161     14.904773
6365          6365.0   5588.000000     15.000000
6366          6366.0   5586.214075     15.198803
6367          6367.0   5584.106653     15.457639
6368          6368.0   5581.792194     15.717075
6369          6369.0   5579.385157     15.917673
6370          6370.0   5577.000000     16.000000
6371          6371.0   5574.739914     15.924161
6372          6372.0   5572.663020     15.728427
6373          6373.0   5570.816168     15.470613
6374          6374.0   5569.246211     15.208533
6375          6375.0   5568.000000     15.000000
6376          6376.0   5567.106268     14.888555
6377          6377.0   5566.521268     14.860652
6378          6378.0   5566.183134     14.888471
6379          6379.0   5566.030000     14.944194
6380          6380.0   5566.000000     15.000000
6381          6381.0   5566.043015     15.033618
6382          6382.0   5566.155910     15.044964
6383          6383.0   5566.347298     15.039501
6384          6384.0   5566.625790     15.022692
6385          6385.0   5567.000000     15.000000
6386          6386.0   5567.481673     14.976973
6387          6387.0   5568.095092     14.959492
6388          6388.0   5568.867675     14.953525
6389          6389.0   5569.826839     14.965039
6390          6390.0   5571.000000     15.000000
6391          6391.0   5572.422293     15.058492
6392          6392.0   5574.159720     15.117068
6393          6393.0   5576.286001     15.146398
6394          6394.0   5578.874854     15.117152
6395          6395.0   5582.000000     15.000000
6396          6396.0   5585.685155     14.781060
6397          6397.0   5589.754027     14.508237
6398          6398.0   5593.980322     14.244884
6399          6399.0   5598.137744     14.054354
6400          6400.0   5602.000000     14.000000
6401          6401.0   5605.421087     14.121269
6402          6402.0   5608.576171     14.361985
6403          6403.0   5611.720712     14.642066
6404          6404.0   5615.110168     14.881432
6405          6405.0   5619.000000     15.000000
6406          6406.0   5623.550499     14.941865
6407          6407.0   5628.541290     14.747824
6408          6408.0   5633.656831     14.482851
6409          6409.0   5638.581582     14.211918
6410          6410.0   5643.000000     14.000000
6411          6411.0   5646.656919     13.895272
6412          6412.0   5649.538671     13.878719
6413          6413.0   5651.691963     13.914531
6414          6414.0   5653.163504     13.966895
6415          6415.0   5654.000000     14.000000
6416          6416.0   5654.269827     13.989049
6417          6417.0   5654.128028     13.953300
6418          6418.0   5653.751316     13.923027
6419          6419.0   5653.316403     13.928502
6420          6420.0   5653.000000     14.000000
6421          6421.0   5652.927775     14.156534
6422          6422.0   5653.021216     14.372082
6423          6423.0   5653.150771     14.609363
6424          6424.0   5653.186884     14.831096
6425          6425.0   5653.000000     15.000000
6426          6426.0   5652.507075     15.088816
6427          6427.0   5651.811106     15.110374
6428          6428.0   5651.061599     15.087523
6429          6429.0   5650.408061     15.043115
6430          6430.0   5650.000000     15.000000
6431          6431.0   5649.955925     14.976200
6432          6432.0   5650.270360     14.970423
6433          6433.0   5650.906833     14.976545
6434          6434.0   5651.828870     14.988445
6435          6435.0   5653.000000     15.000000
6436          6436.0   5654.381225     15.006382
6437          6437.0   5655.923454     15.007935
6438          6438.0   5657.575070     15.006297
6439          6439.0   5659.284457     15.003106
6440          6440.0   5661.000000     15.000000
6441          6441.0   5662.687174     14.998272
6442          6442.0   5664.379824     14.997837
6443          6443.0   5666.128887     14.998266
6444          6444.0   5667.985300     14.999130
6445          6445.0   5670.000000     15.000000
6446          6446.0   5672.198079     15.000531
6447          6447.0   5674.501250     15.000718
6448          6448.0   5676.805382     15.000640
6449          6449.0   5679.006342     15.000374
6450          6450.0   5681.000000     15.000000
6451          6451.0   5682.696510     14.999603
6452          6452.0   5684.063176     14.999290
6453          6453.0   5685.081586     14.999176
6454          6454.0   5685.733331     14.999374
6455          6455.0   5686.000000     15.000000
6456          6456.0   5685.887879     15.001058
6457          6457.0   5685.502046     15.002122
6458          6458.0   5684.972272     15.002658
6459          6459.0   5684.428333     15.002128
6460          6460.0   5684.000000     15.000000
6461          6461.0   5683.791972     14.996164
6462          6462.0   5683.808641     14.992220
6463          6463.0   5684.029324     14.990194
6464          6464.0   5684.433338     14.992112
6465          6465.0   5685.000000     15.000000
6466          6466.0   5685.704234     15.014285
6467          6467.0   5686.503392     15.028997
6468          6468.0   5687.350433     15.036566
6469          6469.0   5688.198316     15.029423
6470          6470.0   5689.000000     15.000000
6471          6471.0   5689.719092     14.946696
6472          6472.0   5690.361791     14.891794
6473          6473.0   5690.944944     14.863543
6474          6474.0   5691.485398     14.890194
6475          6475.0   5692.000000     15.000000
6476          6476.0   5692.507398     15.206929
6477          6477.0   5693.033443     15.467829
6478          6478.0   5693.605790     15.725264
6479          6479.0   5694.252091     15.921799
6480          6480.0   5695.000000     16.000000
6481          6481.0   5695.867317     15.921586
6482          6482.0   5696.832436     15.724891
6483          6483.0   5697.863896     15.467402
6484          6484.0   5698.930237     15.206610
6485          6485.0   5700.000000     15.000000
6486          6486.0   5701.063333     14.890728
6487          6487.0   5702.196813     14.864609
6488          6488.0   5703.498627     14.893127
6489          6489.0   5705.066961     14.947763
6490          6490.0   5707.000000     15.000000
6491          6491.0   5709.367352     15.027504
6492          6492.0   5712.124313     15.032674
6493          6493.0   5715.197596     15.024091
6494          6494.0   5718.513920     15.010339
6495          6495.0   5722.000000     15.000000
6496          6496.0   5725.571257     14.999257
6497          6497.0   5729.097937     15.004696
6498          6498.0   5732.438987     15.010508
6499          6499.0   5735.453358     15.010880
6500          6500.0   5738.000000     15.000000
6501          6501.0   5739.979618     14.975470
6502          6502.0   5741.459941     14.948541
6503          6503.0   5742.550455     14.933877
6504          6504.0   5743.360646     14.946142
6505          6505.0   5744.000000     15.000000
6506          6506.0   5744.558272     15.098864
6507          6507.0   5745.046301     15.201140
6508          6508.0   5745.455193     15.253984
6509          6509.0   5745.776057     15.204552
6510          6510.0   5746.000000     15.000000
6511          6511.0   5746.123293     14.613075
6512          6512.0   5746.162856     14.118900
6513          6513.0   5746.140773     13.618186
6514          6514.0   5746.079127     13.211648
6515          6515.0   5746.000000     13.000000
6516          6516.0   5745.916556     13.048834
6517          6517.0   5745.806274     13.283262
6518          6518.0   5745.637715     13.593272
6519          6519.0   5745.379437     13.868855
6520          6520.0   5745.000000     14.000000
6521          6521.0   5744.490483     13.911587
6522          6522.0   5743.932046     13.668053
6523          6523.0   5743.428367     13.368726
6524          6524.0   5743.083125     13.112932
6525          6525.0   5743.000000     13.000000
6526          6526.0   5743.249511     13.096818
6527          6527.0   5743.769541     13.340527
6528          6528.0   5744.464817     13.635825
6529          6529.0   5745.240061     13.887416
6530          6530.0   5746.000000     14.000000
6531          6531.0   5746.671474     13.909139
6532          6532.0   5747.269788     13.673841
6533          6533.0   5747.832366     13.383973
6534          6534.0   5748.396629     13.129403
6535          6535.0   5749.000000     13.000000
6536          6536.0   5749.664595     13.058624
6537          6537.0   5750.351306     13.260109
6538          6538.0   5751.005720     13.532282
6539          6539.0   5751.573422     13.802970
6540          6540.0   5752.000000     14.000000
6541          6541.0   5752.254147     14.072365
6542          6542.0   5752.396988     14.053722
6543          6543.0   5752.512755     13.998898
6544          6544.0   5752.685682     13.962716
6545          6545.0   5753.000000     14.000000
6546          6546.0   5753.518818     14.147918
6547          6547.0   5754.220743     14.373001
6548          6548.0   5755.063260     14.624126
6549          6549.0   5756.003851     14.850168
6550          6550.0   5757.000000     15.000000
6551          6551.0   5758.014582     15.039965
6552          6552.0   5759.032039     15.006272
6553          6553.0   5760.042205     14.952597
6554          6554.0   5761.034914     14.932614
6555          6555.0   5762.000000     15.000000
6556          6556.0   5762.934854     15.188222
6557          6557.0   5763.867100     15.449910
6558          6558.0   5764.831919     15.717487
6559          6559.0   5765.864492     15.923377
6560          6560.0   5767.000000     16.000000
6561          6561.0   5768.270001     15.903149
6562          6562.0   5769.691561     15.682088
6563          6563.0   5771.278119     15.409454
6564          6564.0   5773.043119     15.157879
6565          6565.0   5775.000000     15.000000
6566          6566.0   5777.145140     14.983184
6567          6567.0   5779.406657     15.053737
6568          6568.0   5781.695604     15.132698
6569          6569.0   5783.923034     15.141106
6570          6570.0   5786.000000     15.000000
6571          6571.0   5787.845438     14.660114
6572          6572.0   5789.409811     14.190963
6573          6573.0   5790.651465     13.691754
6574          6574.0   5791.528746     13.261697
6575          6575.0   5792.000000     13.000000
6576          6576.0   5792.041109     12.976359
6577          6577.0   5791.698100     13.142412
6578          6578.0   5791.034537     13.420287
6579          6579.0   5790.113982     13.732107
6580          6580.0   5789.000000     14.000000
6581          6581.0   5787.750126     14.162451
6582          6582.0   5786.397788     14.223388
6583          6583.0   5784.970388     14.203099
6584          6584.0   5783.495325     14.121874
6585          6585.0   5782.000000     14.000000
6586          6586.0   5780.510387     13.853838
6587          6587.0   5779.046746     13.684037
6588          6588.0   5777.627913     13.487316
6589          6589.0   5776.272719     13.260397
6590          6590.0   5775.000000     13.000000
6591          6591.0   5773.832327     12.710197
6592          6592.0   5772.807227     12.424466
6593          6593.0   5771.965962     12.183637
6594          6594.0   5771.349799     12.028538
6595          6595.0   5771.000000     12.000000
6596          6596.0   5770.952305     12.121374
6597          6597.0   5771.220348     12.346099
6598          6598.0   5771.812238     12.610137
6599          6599.0   5772.736086     12.849450
6600          6600.0   5774.000000     13.000000
6601          6601.0   5775.574454     13.020308
6602          6602.0   5777.279383     12.959138
6603          6603.0   5778.897084     12.887814
6604          6604.0   5780.209857     12.877660
6605          6605.0   5781.000000     13.000000
6606          6606.0   5781.117878     13.301395
6607          6607.0   5780.686120     13.729349
6608          6608.0   5779.895424     14.206607
6609          6609.0   5778.936485     14.655910
6610          6610.0   5778.000000     15.000000
6611          6611.0   5777.250035     15.182114
6612          6612.0   5776.744136     15.227464
6613          6613.0   5776.513220     15.181758
6614          6614.0   5776.588202     15.090701
6615          6615.0   5777.000000     15.000000
6616          6616.0   5777.745982     14.946149
6617          6617.0   5778.689335     14.928793
6618          6618.0   5779.659696     14.938361
6619          6619.0   5780.486705     14.965287
6620          6620.0   5781.000000     15.000000
6621          6621.0   5781.086035     15.033289
6622          6622.0   5780.858524     15.057365
6623          6623.0   5780.487995     15.064796
6624          6624.0   5780.144978     15.048152
6625          6625.0   5780.000000     15.000000
6626          6626.0   5780.189877     14.912697
6627          6627.0   5780.716569     14.777749
6628          6628.0   5781.548323     14.586454
6629          6629.0   5782.653384     14.330105
6630          6630.0   5784.000000     14.000000
6631          6631.0   5785.578457     13.595925
6632          6632.0   5787.467200     13.151639
6633          6633.0   5789.766714     12.709389
6634          6634.0   5792.577486     12.311427
6635          6635.0   5796.000000     12.000000
6636          6636.0   5800.056296     11.807602
6637          6637.0   5804.454633     11.727696
6638          6638.0   5808.824821     11.743989
6639          6639.0   5812.796673     11.840188
6640          6640.0   5816.000000     12.000000
6641          6641.0   5818.164357     12.205668
6642          6642.0   5819.418269     12.433578
6643          6643.0   5819.990002     12.658655
6644          6644.0   5820.107824     12.855821
6645          6645.0   5820.000000     13.000000
6646          6646.0   5819.862274     13.073727
6647          6647.0   5819.760290     13.089990
6648          6648.0   5819.727169     13.069390
6649          6649.0   5819.796032     13.032526
6650          6650.0   5820.000000     13.000000
6651          6651.0   5820.378548     12.987423
6652          6652.0   5820.996571     12.990460
6653          6653.0   5821.925320     12.999784
6654          6654.0   5823.236046     13.006073
6655          6655.0   5825.000000     13.000000
6656          6656.0   5827.247536     12.976579
6657          6657.0   5829.845427     12.948170
6658          6658.0   5832.619549     12.931472
6659          6659.0   5835.395782     12.943183
6660          6660.0   5838.000000     13.000000
6661          6661.0   5840.303309     13.114261
6662          6662.0   5842.357723     13.280859
6663          6663.0   5844.260482     13.490326
6664          6664.0   5846.108827     13.733196
6665          6665.0   5848.000000     14.000000
6666          6666.0   5850.019227     14.278378
6667          6667.0   5852.203682     14.544394
6668          6668.0   5854.578523     14.771222
6669          6669.0   5857.168910     14.932033
6670          6670.0   5860.000000     15.000000
6671          6671.0   5863.083781     14.956229
6672          6672.0   5866.379548     14.813564
6673          6673.0   5869.833425     14.592785
6674          6674.0   5873.391535     14.314670
6675          6675.0   5877.000000     14.000000
6676          6676.0   5880.573649     13.672708
6677          6677.0   5883.902125     13.369350
6678          6678.0   5886.743777     13.129639
6679          6679.0   5888.856952     12.993285
6680          6680.0   5890.000000     13.000000
6681          6681.0   5890.029624     13.176940
6682          6682.0   5889.195953     13.501035
6683          6683.0   5887.847469     13.936660
6684          6684.0   5886.332657     14.448190
6685          6685.0   5885.000000     15.000000
6686          6686.0   5884.131854     15.555533
6687          6687.0   5883.746065     16.074511
6688          6688.0   5883.794348     16.515721
6689          6689.0   5884.228421     16.837954
6690          6690.0   5885.000000     17.000000
6691          6691.0   5886.050958     16.976927
6692          6692.0   5887.283788     16.808923
6693          6693.0   5888.591139     16.552455
6694          6694.0   5889.865660     16.263992
6695          6695.0   5891.000000     16.000000
6696          6696.0   5891.896314     15.808759
6697          6697.0   5892.494784     15.705798
6698          6698.0   5892.745096     15.698458
6699          6699.0   5892.596939     15.794078
6700          6700.0   5892.000000     16.000000
6701          6701.0   5890.939785     16.316036
6702          6702.0   5889.545077     16.711884
6703          6703.0   5887.980476     17.149714
6704          6704.0   5886.410583     17.591696
6705          6705.0   5885.000000     18.000000
6706          6706.0   5883.880545     18.343097
6707          6707.0   5883.052909     18.614666
6708          6708.0   5882.485001     18.814687
6709          6709.0   5882.144728     18.943138
6710          6710.0   5882.000000     19.000000
6711          6711.0   5882.034034     18.983574
6712          6712.0   5882.291287     18.885451
6713          6713.0   5882.831522     18.695539
6714          6714.0   5883.714505     18.403752
6715          6715.0   5885.000000     18.000000
6716          6716.0   5886.695317     17.490605
6717          6717.0   5888.597944     16.947531
6718          6718.0   5890.452912     16.459155
6719          6719.0   5892.005253     16.113853
6720          6720.0   5893.000000     16.000000
6721          6721.0   5893.272697     16.174007
6722          6722.0   5893.020938     16.564425
6723          6723.0   5892.532830     17.067839
6724          6724.0   5892.096482     17.580835
6725          6725.0   5892.000000     18.000000
6726          6726.0   5892.461897     18.245368
6727          6727.0   5893.422306     18.330770
6728          6728.0   5894.751767     18.293489
6729          6729.0   5896.320818     18.170805
6730          6730.0   5898.000000     18.000000
6731          6731.0   5899.687717     17.812523
6732          6732.0   5901.393840     17.616495
6733          6733.0   5903.156103     17.414206
6734          6734.0   5905.012245     17.207944
6735          6735.0   5907.000000     17.000000
6736          6736.0   5909.147235     16.792541
6737          6737.0   5911.442336     16.587249
6738          6738.0   5913.863820     16.385687
6739          6739.0   5916.390202     16.189417
6740          6740.0   5919.000000     16.000000
6741          6741.0   5921.667343     15.817315
6742          6742.0   5924.348817     15.634508
6743          6743.0   5926.996618     15.443044
6744          6744.0   5929.562947     15.234387
6745          6745.0   5932.000000     15.000000
6746          6746.0   5934.263392     14.738201
6747          6747.0   5936.322398     14.474718
6748          6748.0   5938.149707     14.242136
6749          6749.0   5939.718011     14.073036
6750          6750.0   5941.000000     14.000000
6751          6751.0   5942.007089     14.037882
6752          6752.0   5942.905593     14.130618
6753          6753.0   5943.900552     14.204412
6754          6754.0   5945.197008     14.185471
6755          6755.0   5947.000000     14.000000
